4.2521,5,0.55934,0.74789
4.0669,4,0.0044751,0.53095
3.8321,4,0.028201,0.44423
3.832,4,0.028223,0.39378
4.3243,4,0.1052,0.3809
3.5403,5,2.1308,0.68996
3.7302,3,0.53325,0.69586
3.6299,3,0.39672,0.68795
3.1836,3,0.03371,0.65149
3.059,3,0.0034797,0.61834
3.3543,4,0.41695,0.62088
3.5464,5,2.1129,0.72763
2.8744,3,0.015771,0.69995
3.3426,3,0.11737,0.68067
3.1069,2,1.2253,0.71702
3.4868,3,0.23702,0.70484
3.2486,2,1.5591,0.74785
3.1482,4,0.72552,0.754
3.3383,3,0.11446,0.73799
4.0694,2,4.2824,0.85529
4.2571,5,0.5519,0.85027
4.3098,5,0.4764,0.84365
3.8512,4,0.022135,0.82569
3.9043,3,0.81767,0.82912
4.0424,4,0.0017981,0.81241
4.2899,4,0.084066,0.79866
4.5611,4,0.31481,0.79113
4.448,5,0.30472,0.78385
3.3581,3,0.12826,0.77308
3.505,2,2.2651,0.80823
3.4261,4,0.32942,0.80174
3.4049,2,1.9737,0.82728
3.3118,2,1.7207,0.84604
2.6138,2,0.37678,0.84013
3.1008,4,0.80862,0.84188
3.0107,5,3.9574,0.89387
2.6739,3,0.10636,0.88333
2.9198,3,0.0064299,0.87173
3.1175,2,1.2488,0.87889
2.9376,3,0.0038916,0.86789
3.1277,4,0.76083,0.868
2.8002,2,0.64037,0.86645
3.0631,3,0.0039835,0.85637
3.2301,4,0.5927,0.8545
3.0663,3,0.0043976,0.84501
3.2917,2,1.6684,0.8572
2.9322,3,0.0045974,0.84808
2.5708,2,0.32578,0.84324
4.089,5,0.8299,0.84468
4.1194,5,0.77549,0.84541
3.872,4,0.016385,0.83727
3.5809,4,0.17562,0.83122
3.3214,4,0.46053,0.8286
4.2091,4,0.043715,0.82138
3.6731,4,0.10689,0.81507
3.9627,5,1.0761,0.81957
4.3774,4,0.14246,0.81389
4.5668,5,0.18763,0.80884
4.4161,5,0.34096,0.80555
4.4425,3,2.0809,0.82023
2.8116,3,0.035498,0.81384
3.5535,4,0.19933,0.80924
3.3736,3,0.13957,0.80417
3.2982,3,0.088937,0.79873
3.1593,3,0.025367,0.79281
3.558,4,0.19537,0.78866
3.7501,3,0.5626,0.7881
3.1319,3,0.017397,0.78245
3.13,3,0.016901,0.77691
3.8624,3,0.74369,0.7782
4.2622,5,0.54437,0.77765
4.2755,4,0.075895,0.77291
4.4321,5,0.32251,0.77047
3.2652,3,0.070345,0.76587
4.2034,5,0.63455,0.76628
3.9144,4,0.0073318,0.76129
4.0628,3,1.1296,0.76597
3.8151,4,0.034204,0.76133
4.0097,4,9.3195e-05,0.7565
3.7764,4,0.049996,0.75217
3.9159,3,0.83879,0.75441
3.714,2,2.9379,0.77331
3.5793,4,0.17697,0.77003
3.3789,3,0.1436,0.76655
3.5637,4,0.19034,0.76349
4.6727,3,2.7978,0.78018
4.3762,3,1.894,0.78959
4.4751,5,0.2755,0.78708
4.6257,3,2.6429,0.80139
4.5773,3,2.4878,0.81409
4.3435,3,1.8049,0.82176
4.7783,4,0.60578,0.8213
5,4,1,0.82343
4.7773,3,3.1587,0.8393
